,train_loss,train_accuracy,test_loss,test_accuracy,test_f1,test_precision,test_recall,test_confusion_matrix
0,0.28445804392402524,0.7027690150718542,0.5308273593763396,0.7382169139119261,0.7426378578775852,0.7556773377828329,0.7382193601144843,"[[2583  905]
 [1656 4639]]"
1,0.2527079730886474,0.7433403434980722,0.5218036484006771,0.740158859946268,0.7444794736780481,0.7570142416465833,0.7401615046509251,"[[2583  905]
 [1637 4658]]"
2,0.24142532248070867,0.7569225376796355,0.5307392899802934,0.7364939843476229,0.7400338510874606,0.7480197521657048,0.7364816518450373,"[[2468 1020]
 [1558 4737]]"
3,0.21718111107843385,0.7952593760953383,0.5849877708421705,0.7233967994393178,0.7250198135945757,0.7272493536608281,0.7233977307574364,"[[2235 1253]
 [1453 4842]]"
4,0.17650726490712484,0.8524798457763757,0.6083416853858522,0.7189872678425417,0.7192596277845021,0.7195296882915282,0.7190023510170704,"[[2128 1360]
 [1389 4906]]"
