,train_loss,train_accuracy,test_loss,test_accuracy,test_f1,test_precision,test_recall,test_confusion_matrix
0,0.6836595436250624,0.657465825446898,0.6765668055412717,0.689960285013433,0.6458428571488831,0.6831032804561926,0.6899724011039559,"[[ 928 2560]
 [ 473 5822]]"
1,0.671602733984271,0.6789782684893095,0.6645760678991566,0.7007942997313398,0.6942796103268698,0.6923553861187334,0.7008075232546254,"[[1750 1738]
 [1189 5106]]"
2,0.6598492985936661,0.6878286014721346,0.6539679106784861,0.7029552622357201,0.7029351007751797,0.702916156673636,0.7029541040580599,"[[2034 1454]
 [1452 4843]]"
3,0.6508144079865884,0.689931650893796,0.6448365660446741,0.7032764863917766,0.7060034575096477,0.7103851385204883,0.7032607584585505,"[[2204 1284]
 [1619 4676]]"
4,0.6423163687267764,0.6904574132492114,0.6367471113569505,0.700925709613363,0.7046568308289274,0.7118542945473773,0.7009097413881222,"[[2269 1219]
 [1707 4588]]"
